"timestamp","forecast_price","forecast_provider","forecast_model","market_profile_id","market_time_unit_minutes","scenario_note"
"2026-06-17 09:00:00","61","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","post_peak"
"2026-06-17 09:15:00","61","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","post_peak"
"2026-06-17 09:30:00","61","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","post_peak"
"2026-06-17 09:45:00","61","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","post_peak"
"2026-06-17 10:00:00","45","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","midday_base"
"2026-06-17 10:15:00","45","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","midday_base"
"2026-06-17 10:30:00","45","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","midday_base"
"2026-06-17 10:45:00","45","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","midday_base"
"2026-06-17 11:00:00","33","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","midday_charge"
"2026-06-17 11:15:00","33","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","midday_charge"
"2026-06-17 11:30:00","33","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","midday_charge"
"2026-06-17 11:45:00","33","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","midday_charge"
"2026-06-17 12:00:00","22","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","solar_dip"
"2026-06-17 12:15:00","22","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","solar_dip"
"2026-06-17 12:30:00","22","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","solar_dip"
"2026-06-17 12:45:00","22","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","solar_dip"
"2026-06-17 13:00:00","18","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","deep_charge"
"2026-06-17 13:15:00","18","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","deep_charge"
"2026-06-17 13:30:00","18","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","deep_charge"
"2026-06-17 13:45:00","18","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","deep_charge"
"2026-06-17 14:00:00","26","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","midday_recovery"
"2026-06-17 14:15:00","26","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","midday_recovery"
"2026-06-17 14:30:00","26","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","midday_recovery"
"2026-06-17 14:45:00","26","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","midday_recovery"
"2026-06-17 15:00:00","39","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","afternoon_base"
"2026-06-17 15:15:00","39","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","afternoon_base"
"2026-06-17 15:30:00","39","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","afternoon_base"
"2026-06-17 15:45:00","39","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","afternoon_base"
"2026-06-17 16:00:00","58","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","evening_ramp"
"2026-06-17 16:15:00","58","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","evening_ramp"
"2026-06-17 16:30:00","58","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","evening_ramp"
"2026-06-17 16:45:00","58","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","evening_ramp"
"2026-06-17 17:00:00","76","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","evening_ramp"
"2026-06-17 17:15:00","76","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","evening_ramp"
"2026-06-17 17:30:00","76","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","evening_ramp"
"2026-06-17 17:45:00","76","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","evening_ramp"
"2026-06-17 18:00:00","103","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","evening_discharge"
"2026-06-17 18:15:00","103","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","evening_discharge"
"2026-06-17 18:30:00","103","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","evening_discharge"
"2026-06-17 18:45:00","103","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","evening_discharge"
"2026-06-17 19:00:00","118","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","scarcity_peak"
"2026-06-17 19:15:00","118","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","scarcity_peak"
"2026-06-17 19:30:00","118","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","scarcity_peak"
"2026-06-17 19:45:00","118","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","scarcity_peak"
"2026-06-17 20:00:00","96","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","late_discharge"
"2026-06-17 20:15:00","96","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","late_discharge"
"2026-06-17 20:30:00","96","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","late_discharge"
"2026-06-17 20:45:00","96","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","late_discharge"
"2026-06-17 21:00:00","72","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","peak_fade"
"2026-06-17 21:15:00","72","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","peak_fade"
"2026-06-17 21:30:00","72","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","peak_fade"
"2026-06-17 21:45:00","72","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","peak_fade"
"2026-06-17 22:00:00","54","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","night_base"
"2026-06-17 22:15:00","54","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","night_base"
"2026-06-17 22:30:00","54","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","night_base"
"2026-06-17 22:45:00","54","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","night_base"
"2026-06-17 23:00:00","44","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","night_base"
"2026-06-17 23:15:00","44","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","night_base"
"2026-06-17 23:30:00","44","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","night_base"
"2026-06-17 23:45:00","44","mock_grid_battery","merchant_spread_demo","de_lu_day_ahead","15","night_base"
